REGIÃO_BARREIRO,REGIÃO_CENTRO-SUL,REGIÃO_DESCONHECIDO,REGIÃO_LESTE,REGIÃO_NORDESTE,REGIÃO_NOROESTE,REGIÃO_NORTE,REGIÃO_OESTE,REGIÃO_PAMPULHA,REGIÃO_VENDA NOVA,ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
False,False,False,False,False,False,False,True,False,False,2022,6,2,155.99,24.28
False,False,False,False,False,True,False,False,False,False,2024,8,3,1574.41,1962.63
False,True,False,False,False,False,False,False,False,False,2023,5,2,49.11,48.41
False,False,False,True,False,False,False,False,False,False,2022,11,4,55.24,43.47
False,False,False,False,False,False,False,True,False,False,2023,6,2,333.61,333.58
False,False,False,True,False,False,False,False,False,False,2022,12,4,149.81,123.79
False,False,True,False,False,False,False,False,False,False,2022,8,3,24.26,28.04
False,False,True,False,False,False,False,False,False,False,2024,7,3,55.88,55.87
False,False,True,False,False,False,False,False,False,False,2023,5,2,117.33,98.91
False,False,True,False,False,False,False,False,False,False,2024,9,3,70.9,70.9
False,False,False,False,False,False,False,False,True,False,2022,4,2,70.72,1972.31
False,False,True,False,False,False,False,False,False,False,2022,11,4,24.24,24.26
False,False,True,False,False,False,False,False,False,False,2024,5,2,447.28,1409.1
False,False,True,False,False,False,False,False,False,False,2024,10,4,2196.7,2426.65
False,False,False,False,True,False,False,False,False,False,2024,9,3,2605.17,2615.04
False,True,False,False,False,False,False,False,False,False,2024,3,1,4149.06,3497.69
False,False,False,False,False,False,False,True,False,False,2023,7,3,28.04,56.29
False,False,True,False,False,False,False,False,False,False,2024,6,2,502.05,615.85
False,False,True,False,False,False,False,False,False,False,2023,8,3,136.29,158.46
False,False,True,False,False,False,False,False,False,False,2023,11,4,75.2,76.65
False,True,False,False,False,False,False,False,False,False,2022,6,2,42.2,74.73
False,False,True,False,False,False,False,False,False,False,2023,7,3,32.37,45.38
False,False,True,False,False,False,False,False,False,False,2022,4,2,24.24,28.1
False,False,True,False,False,False,False,False,False,False,2022,4,2,35.6,108.83
False,False,True,False,False,False,False,False,False,False,2023,4,2,28.04,26.2
False,False,False,False,False,False,False,True,False,False,2024,3,1,31.71,26.7
False,False,True,False,False,False,False,False,False,False,2023,10,4,66.68,43.23
False,False,False,False,False,True,False,False,False,False,2022,10,4,28.0,28.0
False,False,True,False,False,False,False,False,False,False,2023,4,2,26.96,27.98
False,False,False,False,False,True,False,False,False,False,2023,3,1,51.12,3407.24
False,False,True,False,False,False,False,False,False,False,2024,3,1,1711.16,1552.64
True,False,False,False,False,False,False,False,False,False,2024,9,3,119.11,719.51
False,True,False,False,False,False,False,False,False,False,2022,7,3,49.02,146.87
False,True,False,False,False,False,False,False,False,False,2024,9,3,65.0,81.22
False,False,True,False,False,False,False,False,False,False,2022,10,4,887.68,1088.23
False,False,False,False,False,False,False,False,True,False,2023,10,4,4163.27,3630.35
False,False,True,False,False,False,False,False,False,False,2023,3,1,3163.69,1530.36
False,False,True,False,False,False,False,False,False,False,2023,10,4,54.51,53.64
False,False,False,False,False,False,False,False,True,False,2023,10,4,760.15,223.12
False,True,False,False,False,False,False,False,False,False,2024,12,4,98.88,108.1
False,False,False,False,False,True,False,False,False,False,2023,6,2,3046.48,51.16
False,False,True,False,False,False,False,False,False,False,2022,10,4,68.28,42.24
False,True,False,False,False,False,False,False,False,False,2022,11,4,270.83,533.15
False,False,True,False,False,False,False,False,False,False,2023,2,1,37.11,37.02
False,False,True,False,False,False,False,False,False,False,2023,11,4,26.7,27.2
False,True,False,False,False,False,False,False,False,False,2023,6,2,379.32,443.65
False,False,False,False,False,True,False,False,False,False,2023,9,3,822.64,954.91
False,True,False,False,False,False,False,False,False,False,2024,12,4,1642.09,1754.38
True,False,False,False,False,False,False,False,False,False,2024,11,4,142.1,49.29
False,True,False,False,False,False,False,False,False,False,2024,1,1,34.97,34.97
True,False,False,False,False,False,False,False,False,False,2024,6,2,62.25,49.29
False,True,False,False,False,False,False,False,False,False,2022,8,3,337.57,42.18
False,False,False,False,False,False,False,False,True,False,2024,10,4,880.91,426.96
False,False,True,False,False,False,False,False,False,False,2023,5,2,109.19,314.07
False,True,False,False,False,False,False,False,False,False,2024,7,3,45.08,32.12
False,True,False,False,False,False,False,False,False,False,2023,3,1,26.61,28.0
False,False,True,False,False,False,False,False,False,False,2023,9,3,53.64,46.47
False,False,False,False,False,False,True,False,False,False,2022,11,4,175.96,89.39
False,True,False,False,False,False,False,False,False,False,2023,1,1,35.46,39.22
False,False,True,False,False,False,False,False,False,False,2023,8,3,56.45,59.71
False,True,False,False,False,False,False,False,False,False,2024,2,1,668.14,1464.11
False,False,False,False,False,False,False,False,False,True,2024,10,4,1019.33,636.0
False,False,True,False,False,False,False,False,False,False,2023,9,3,518.17,554.47
False,False,True,False,False,False,False,False,False,False,2023,12,4,180.84,180.84
False,True,False,False,False,False,False,False,False,False,2023,11,4,1566.26,1750.94
False,False,False,False,False,True,False,False,False,False,2024,11,4,1666.14,1873.14
False,False,True,False,False,False,False,False,False,False,2024,11,4,32.15,27.86
False,False,True,False,False,False,False,False,False,False,2024,4,2,299.48,315.05
True,False,False,False,False,False,False,False,False,False,2022,5,2,2395.46,667.93
False,False,False,False,False,True,False,False,False,False,2024,12,4,117.32,108.06
False,False,False,False,False,False,False,False,False,True,2023,11,4,1248.91,1618.17
False,False,False,False,True,False,False,False,False,False,2023,9,3,2966.28,2466.01
False,False,True,False,False,False,False,False,False,False,2024,8,3,32.15,27.83
False,False,False,True,False,False,False,False,False,False,2024,7,3,32.12,32.12
False,False,True,False,False,False,False,False,False,False,2024,4,2,366.54,373.18
False,False,False,False,False,False,False,False,False,True,2024,12,4,120.25,48.73
True,False,False,False,False,False,False,False,False,False,2024,9,3,68.86,55.96
False,False,False,False,False,True,False,False,False,False,2022,7,3,42.18,44.63
False,False,True,False,False,False,False,False,False,False,2023,3,1,847.86,1048.72
False,False,True,False,False,False,False,False,False,False,2023,8,3,94.95,108.6
False,False,False,True,False,False,False,False,False,False,2023,12,4,223.06,179.69
False,True,False,False,False,False,False,False,False,False,2023,6,2,844.36,990.86
False,True,False,False,False,False,False,False,False,False,2023,2,1,114.04,123.8
False,False,False,False,True,False,False,False,False,False,2024,12,4,1805.62,1596.99
False,False,True,False,False,False,False,False,False,False,2022,7,3,24.3,24.46
False,False,True,False,False,False,False,False,False,False,2023,1,1,35.5,35.54
False,False,False,False,False,False,False,False,True,False,2024,1,1,867.26,758.44
False,False,False,False,True,False,False,False,False,False,2022,6,2,327.63,24.24
False,False,True,False,False,False,False,False,False,False,2022,12,4,1489.16,242.32
False,True,False,False,False,False,False,False,False,False,2022,12,4,114.15,104.59
False,False,True,False,False,False,False,False,False,False,2022,11,4,627.35,687.35
False,False,False,False,False,True,False,False,False,False,2024,11,4,131.01,141.9
False,False,False,False,False,False,False,False,False,True,2022,7,3,591.67,637.64
False,False,False,False,False,False,False,False,False,True,2022,10,4,1489.71,1329.51
False,False,True,False,False,False,False,False,False,False,2024,8,3,55.87,48.44
False,False,True,False,False,False,False,False,False,False,2024,3,1,128.32,26.95
False,False,False,False,False,False,True,False,False,False,2024,9,3,1019.66,2461.64
False,False,False,True,False,False,False,False,False,False,2022,5,2,646.29,189.63
False,False,True,False,False,False,False,False,False,False,2023,1,1,2194.04,2373.25
False,False,False,False,False,False,False,True,False,False,2023,2,1,163.19,136.95
False,False,False,False,True,False,False,False,False,False,2024,4,2,120.42,1066.27
False,False,True,False,False,False,False,False,False,False,2022,7,3,223.03,317.69
False,False,True,False,False,False,False,False,False,False,2023,5,2,56.35,55.26
False,True,False,False,False,False,False,False,False,False,2022,12,4,487.25,586.55
False,True,False,False,False,False,False,False,False,False,2022,10,4,3478.34,3845.93
False,False,False,False,False,True,False,False,False,False,2023,11,4,39.11,39.86
False,False,True,False,False,False,False,False,False,False,2022,11,4,847.87,948.16
False,False,False,False,False,False,False,True,False,False,2023,10,4,31.41,30.83
False,False,False,True,False,False,False,False,False,False,2023,8,3,3603.8,3233.07
False,False,True,False,False,False,False,False,False,False,2024,4,2,404.72,554.64
False,False,True,False,False,False,False,False,False,False,2024,4,2,718.09,718.25
False,False,False,False,False,False,False,True,False,False,2023,4,2,88.89,86.34
False,False,True,False,False,False,False,False,False,False,2023,1,1,48.61,289.34
False,False,True,False,False,False,False,False,False,False,2024,7,3,2100.39,1983.93
False,False,True,False,False,False,False,False,False,False,2024,11,4,36.61,40.7
False,False,True,False,False,False,False,False,False,False,2022,12,4,1027.61,454.05
False,False,True,False,False,False,False,False,False,False,2023,12,4,35.14,34.95
False,False,False,True,False,False,False,False,False,False,2024,5,2,156.98,172.15
False,False,True,False,False,False,False,False,False,False,2024,2,1,499.98,572.8
False,False,True,False,False,False,False,False,False,False,2023,8,3,1993.98,2164.52
False,False,False,False,False,False,True,False,False,False,2023,2,1,570.08,646.43
False,False,False,False,False,False,True,False,False,False,2023,4,2,143.15,132.48
False,False,False,False,False,False,False,True,False,False,2023,11,4,427.02,435.6
False,False,True,False,False,False,False,False,False,False,2023,6,2,1792.63,2814.02
False,False,False,False,False,False,False,False,True,False,2022,11,4,2273.53,1730.38
False,False,False,False,False,False,False,False,False,True,2024,5,2,765.19,899.81
False,False,True,False,False,False,False,False,False,False,2024,12,4,29.68,178.99
False,True,False,False,False,False,False,False,False,False,2023,6,2,143.15,131.86
False,False,True,False,False,False,False,False,False,False,2024,2,1,804.15,687.52
False,False,True,False,False,False,False,False,False,False,2024,6,2,360.26,94.92
False,False,True,False,False,False,False,False,False,False,2023,6,2,28.08,36.74
False,False,True,False,False,False,False,False,False,False,2022,8,3,24.24,24.24
False,True,False,False,False,False,False,False,False,False,2024,8,3,1227.42,833.99
False,False,True,False,False,False,False,False,False,False,2023,9,3,651.47,645.29
False,False,False,False,False,False,False,True,False,False,2023,12,4,75.29,114.8
False,False,True,False,False,False,False,False,False,False,2022,4,2,2193.4,2456.32
False,True,False,False,False,False,False,False,False,False,2023,4,2,43.68,39.32
False,False,False,False,False,False,True,False,False,False,2023,12,4,1287.22,1640.09
False,False,True,False,False,False,False,False,False,False,2024,3,1,77.63,69.33
False,False,False,True,False,False,False,False,False,False,2022,12,4,406.71,383.75
False,False,True,False,False,False,False,False,False,False,2024,12,4,1836.27,1760.06
False,False,False,False,False,False,False,False,False,True,2024,9,3,48.41,48.41
False,False,False,False,False,False,False,True,False,False,2023,4,2,1102.87,1148.09
False,False,False,False,False,False,False,True,False,False,2023,3,1,356.38,387.64
False,False,True,False,False,False,False,False,False,False,2023,8,3,53.64,56.35
False,False,False,False,False,False,False,True,False,False,2022,11,4,3335.22,3354.95
False,False,True,False,False,False,False,False,False,False,2024,3,1,43.24,43.24
False,False,True,False,False,False,False,False,False,False,2022,9,3,1571.21,1853.31
False,False,False,False,False,True,False,False,False,False,2024,7,3,32.11,32.11
False,True,False,False,False,False,False,False,False,False,2023,11,4,473.17,468.79
False,True,False,False,False,False,False,False,False,False,2023,6,2,264.88,280.07
False,False,False,False,False,False,True,False,False,False,2023,6,2,2698.86,2489.06
False,False,False,False,False,True,False,False,False,False,2024,12,4,1068.01,882.38
False,False,False,True,False,False,False,False,False,False,2022,5,2,1411.91,2371.87
False,False,False,False,False,False,False,True,False,False,2024,2,1,65.95,72.15
False,False,False,True,False,False,False,False,False,False,2024,9,3,86.05,97.28
False,True,False,False,False,False,False,False,False,False,2024,6,2,32.11,27.82
False,True,False,False,False,False,False,False,False,False,2024,11,4,534.12,547.24
False,False,True,False,False,False,False,False,False,False,2024,12,4,36.4,36.49
False,False,False,False,False,False,False,True,False,False,2022,7,3,32.32,24.24
False,False,True,False,False,False,False,False,False,False,2023,8,3,46.46,50.0
False,True,False,False,False,False,False,False,False,False,2022,7,3,329.02,24.65
