MATRICULA,DATA_VENCIMENTO,BAIRRO,VALOR_FATURA,ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
19744854,2022-04-18,FUNCIONARIOS,48.65,2022,4,2,54.16,42.94
111385032,2022-04-18,SANTA SOFIA,136.93,2022,4,2,189.44,123.69
111425361,2022-04-18,VILA MARIANO DE ABREU,1289.47,2022,4,2,1790.81,1188.91
112100996,2022-04-18,MILIONARIOS,1128.77,2022,4,2,1129.53,987.57
20304544,2022-04-18,SANTA EFIGENIA,31.76,2022,4,2,24.28,31.78
112038247,2022-04-18,NOVO AARAO REIS,1048.48,2022,4,2,727.7,929.48
20321503,2022-04-18,NOSSA SENHORA DA GLORIA,24.24,2022,4,2,24.24,24.24
111994799,2022-04-18,SAO BERNARDO,1419.97,2022,4,2,1512.79,24.92
20321635,2022-04-18,CENTRO,24.24,2022,4,2,24.24,24.26
111987521,2022-04-18,VITORIA,587.78,2022,4,2,1108.62,1348.88
111978637,2022-04-18,BELVEDERE,39.32,2022,4,2,43.14,49.04
161511171,2022-04-18,SANTA EFIGENIA,165.88,2022,4,2,165.77,139.25
111900026,2022-04-18,DOM CABRAL,146.46,2022,4,2,24.24,24.26
20450303,2022-04-18,ALTO DOS PINHEIROS,74.85,2022,4,2,74.87,74.85
111899931,2022-04-18,DOM CABRAL,24.24,2022,4,2,24.24,24.24
20502702,2022-04-18,FUNCIONARIOS,184.51,2022,4,2,39.49,28.1
20686421,2022-04-18,SAO GERALDO,17.94,2022,4,2,17.94,17.94
111892660,2022-04-18,ERMELINDA,28.0,2022,4,2,28.0,28.0
111865255,2022-04-18,FLAVIO MARQUES LISBOA,42.18,2022,4,2,42.18,42.18
898376,2022-04-18,ESPLANADA,1871.14,2022,4,2,1289.61,1269.6
111812429,2022-04-18,SERRA,48.67,2022,4,2,48.69,48.67
20557400,2022-04-18,FLORESTA,123.78,2022,4,2,113.96,114.02
20590971,2022-04-18,BOM JESUS,74.8,2022,4,2,61.85,61.75
111584302,2022-04-18,BOM JESUS,454.32,2022,4,2,437.55,520.55
20599421,2022-04-18,CENTRO,27.98,2022,4,2,24.24,24.24
111581231,2022-04-18,MANTIQUEIRA,189.75,2022,4,2,271.99,272.0
161537669,2022-04-18,CENTRO,646.82,2022,4,2,537.38,504.09
111568382,2022-04-18,NOVA GRANADA,24.24,2022,4,2,24.24,24.24
20607172,2022-04-18,FLORAMAR,189.56,2022,4,2,150.19,176.48
111559171,2022-04-18,CIDADE JARDIM,48.67,2022,4,2,42.94,48.55
20607181,2022-04-18,EUROPA,1631.37,2022,4,2,1671.01,1932.36
20517891,2022-04-18,ESTRELA DO ORIENTE,1068.34,2022,4,2,928.19,787.45
113334303,2022-04-18,FLORAMAR,4149.38,2022,4,2,1692.31,770.54
19744846,2022-04-18,SAVASSI,3025.36,2022,4,2,2347.13,2322.21
113408811,2022-04-18,CONFISCO,42.2,2022,4,2,149.81,48.69
18584853,2022-04-18,APARECIDA SETIMA SECAO,104.37,2022,4,2,123.9,176.41
1046161,2022-04-18,CIDADE NOVA,304.68,2022,4,2,305.17,104.47
114994978,2022-04-18,SANTA MARIA,321.22,2022,4,2,123.88,104.42
18607527,2022-04-18,SAGRADA FAMILIA,1007.86,2022,4,2,997.47,554.41
114947937,2022-04-18,SOLAR DO BARREIRO,627.52,2022,4,2,1365.01,1364.41
18667228,2022-04-18,PAULO VI,453.93,2022,4,2,887.24,272.02
114929637,2022-04-18,PRIMEIRO DE MAIO,42.18,2022,4,2,42.18,42.18
18672574,2022-04-18,BOA VIAGEM,56.52,2022,4,2,125.27,56.5
114920150,2022-04-18,MANGABEIRAS,1170.13,2022,4,2,1470.24,1931.33
160799619,2022-04-18,LAJEDO,1971.39,2022,4,2,929.89,1250.8
114911177,2022-04-18,ESTORIL,114.02,2022,4,2,84.77,123.85
18672591,2022-04-18,BOA VIAGEM,49.65,2022,4,2,49.65,56.59
114856524,2022-04-18,SAO GONCALO,1209.18,2022,4,2,1167.58,1130.09
115001999,2022-04-18,PADRE EUSTAQUIO,24.24,2022,4,2,65.38,24.24
18684742,2022-04-18,ITAPOA,2352.62,2022,4,2,1490.79,1411.33
18702660,2022-04-18,ALVARO CAMARGOS,2392.94,2022,4,2,1111.45,1571.66
114779279,2022-04-18,CAICARAS,124.05,2022,4,2,59.77,78.55
160836174,2022-04-18,JARDIM VITORIA,1609.85,2022,4,2,1128.7,827.64
18702678,2022-04-18,CONJUNTO JARDIM FILADELFIA,2292.7,2022,4,2,867.72,1590.04
18703151,2022-04-18,ETELVINA CARNEIRO,74.73,2022,4,2,42.18,42.18
114752435,2022-04-18,MINASLANDIA,470.63,2022,4,2,405.02,371.97
114708894,2022-04-18,SANTA LUCIA,108.77,2022,4,2,48.59,31.82
18706894,2022-04-18,NOVA ESPERANCA,24.24,2022,4,2,24.24,24.24
114686378,2022-04-18,OURO MINAS,2231.74,2022,4,2,969.77,989.43
18824021,2022-04-18,SAO PAULO,48.69,2022,4,2,48.69,42.18
114685169,2022-04-18,SANTA EFIGENIA,807.11,2022,4,2,354.76,421.07
1039253,2022-04-18,UNIAO,163.24,2022,4,2,176.66,150.33
114603979,2022-04-18,URUCUIA,150.06,2022,4,2,123.95,123.67
114840610,2022-04-18,VILA NOSSA SENHORA DE FATIMA,17.65,2022,4,2,19.45,21.27
114446857,2022-04-18,SANTA AMELIA,17.94,2022,4,2,17.94,17.94
115060391,2022-04-18,SAO SALVADOR,55.22,2022,4,2,68.26,48.76
115123903,2022-04-18,ESTORIL,42.18,2022,4,2,42.18,42.18
160334187,2022-04-18,VENDA NOVA,24.43,2022,4,2,146.71,65.87
18415407,2022-04-18,PAULO VI,229.0,2022,4,2,164.09,202.93
115392131,2022-04-18,DOM BOSCO,104.45,2022,4,2,215.6,215.74
18426620,2022-04-18,NOVA GRANADA,354.48,2022,4,2,205.37,176.48
18438652,2022-04-18,SANTA MARIA,2310.37,2022,4,2,3252.92,42.18
115362681,2022-04-18,INDEPENDENCIA,27.98,2022,4,2,27.98,24.24
18443907,2022-04-18,SANTO ANDRE,1590.14,2022,4,2,1731.31,1089.76
115354484,2022-04-18,BURITIS,24.28,2022,4,2,24.24,31.76
18451021,2022-04-18,SANTA TEREZINHA,3476.47,2022,4,2,1312.2,2033.59
18452442,2022-04-18,UNIVERSITARIO,437.55,2022,4,2,371.4,371.37
115286811,2022-04-18,SANTA HELENA,43.06,2022,4,2,35.54,48.61
115259937,2022-04-18,FLORESTA,24.24,2022,4,2,24.24,24.24
18468683,2022-04-18,JAQUELINE,536.97,2022,4,2,338.33,470.89
18538576,2022-04-18,ITAPOA,176.19,2022,4,2,966.83,75.03
115195874,2022-04-18,GRANJA DE FREITAS,2773.6,2022,4,2,1490.15,1289.66
1051989,2022-04-18,CIDADE NOVA,24.24,2022,4,2,175.18,24.41
160358396,2022-04-18,CENTRO,29.34,2022,4,2,24.24,2682.04
18499031,2022-04-18,BOA VISTA,68.31,2022,4,2,136.77,68.34
115178066,2022-04-18,NOSSA SENHORA DE FATIMA,33.81,2022,4,2,60.2,30.73
115177922,2022-04-18,NOSSA SENHORA DE FATIMA,113.77,2022,4,2,189.29,42.2
18506411,2022-04-18,ESTRELA DALVA,4221.63,2022,4,2,731.72,1914.69
18527311,2022-04-18,CONJUNTO CELSO MACHADO,2051.1,2022,4,2,647.08,867.62
18536417,2022-04-18,PIRAJA,887.68,2022,4,2,537.25,646.84
115171967,2022-04-18,CORACAO EUCARISTICO,3337.36,2022,4,2,3097.2,2997.03
18536930,2022-04-18,TIROL,2395.46,2022,4,2,667.93,3477.53
160599644,2022-04-18,SERRA VERDE,3717.0,2022,4,2,2694.08,1951.83
18537588,2022-04-18,RIO BRANCO,62.01,2022,4,2,321.19,150.15
115156836,2022-04-18,NOSSA SENHORA DE FATIMA,33.88,2022,4,2,26.64,40.17
115193430,2022-04-18,SAO CRISTOVAO,31.76,2022,4,2,31.76,31.76
115485961,2022-04-18,FERNAO DIAS,437.23,2022,4,2,229.07,189.85
18875513,2022-04-18,TEIXEIRA DIAS,536.99,2022,4,2,487.25,487.29
18995012,2022-04-18,JARDINOPOLIS,504.06,2022,4,2,587.03,586.35
19567901,2022-04-18,LOURDES,86.32,2022,4,2,78.78,78.8
161127231,2022-04-18,BARREIRO,969.88,2022,4,2,1832.29,2153.0
113684347,2022-04-18,UNIAO,767.67,2022,4,2,787.68,888.16
19615299,2022-04-18,SAO BENTO,580.07,2022,4,2,488.04,637.08
113675062,2022-04-18,MADRE GERTRUDES,1209.07,2022,4,2,1770.48,1048.7
19615329,2022-04-18,SAO BENTO,39.2,2022,4,2,39.28,24.32
113660359,2022-04-18,CACHOEIRINHA,1028.0,2022,4,2,1369.23,607.29
19615345,2022-04-18,SAO BENTO,24.24,2022,4,2,24.24,24.24
161139591,2022-04-18,GUARANI,886.75,2022,4,2,1049.67,107.13
113635290,2022-04-18,PIRAJA,1048.16,2022,4,2,807.82,687.48
113629958,2022-04-18,BETANIA,807.25,2022,4,2,487.85,504.35
19674601,2022-04-18,CAICARA ADELAIDE,24.24,2022,4,2,28.0,24.26
113612346,2022-04-18,GRANJA DE FREITAS,304.76,2022,4,2,255.74,137.12
113807813,2022-04-18,VENDA NOVA,1972.47,2022,4,2,2293.44,2074.28
19675763,2022-04-18,CONFISCO,2836.31,2022,4,2,3056.27,3216.54
19690061,2022-04-18,CONFISCO,585.73,2022,4,2,42.18,42.18
934976,2022-04-18,BOA VISTA,55.24,2022,4,2,55.24,55.24
19720211,2022-04-18,SERRA,2112.18,2022,4,2,1309.08,1569.0
113610084,2022-04-18,SANTA RITA,458.91,2022,4,2,307.15,4006.69
113608543,2022-04-18,BELVEDERE,24.24,2022,4,2,24.24,24.24
19741219,2022-04-18,OESTE,338.22,2022,4,2,321.63,338.56
113605102,2022-04-18,PRIMEIRO DE MAIO,338.06,2022,4,2,305.07,242.34
161250548,2022-04-18,SAO PEDRO,123.94,2022,4,2,215.86,189.43
113577656,2022-04-18,VILA FAZENDINHA,288.65,2022,4,2,586.7,371.65
19744803,2022-04-18,SANTA EFIGENIA,683.85,2022,4,2,614.68,672.48
113569238,2022-04-18,MARIA GORETTI,2354.92,2022,4,2,1915.11,3156.37
19744820,2022-04-18,SANTA EFIGENIA,71.0,2022,4,2,24.24,24.24
113556616,2022-04-18,ESTORIL,68.29,2022,4,2,61.85,61.85
113612133,2022-04-18,OESTE,504.35,2022,4,2,371.45,806.95
114446113,2022-04-18,CONFISCO,104.31,2022,4,2,136.9,150.27
965677,2022-04-18,MARIANO DE ABREU,454.43,2022,4,2,504.03,586.72
113906293,2022-04-18,PINDORAMA,888.05,2022,4,2,767.63,927.86
160837308,2022-04-18,PAULO VI,1370.8,2022,4,2,1190.34,2033.69
114421129,2022-04-18,CELESTINO,55.22,2022,4,2,55.27,48.73
19021992,2022-04-18,SION,27.98,2022,4,2,24.24,24.24
114410119,2022-04-18,JARDIM GUANABARA,2532.6,2022,4,2,908.85,1029.13
19218702,2022-04-18,SAUDADE,1549.72,2022,4,2,1367.84,849.29
114370265,2022-04-18,BELVEDERE,555.77,2022,4,2,48.55,59.77
19238100,2022-04-18,CAPITAO EDUARDO,1328.25,2022,4,2,767.47,255.72
114336695,2022-04-18,BARRO PRETO,55.34,2022,4,2,55.24,84.53
19254628,2022-04-18,OURO PRETO,686.79,2022,4,2,470.99,421.12
114292728,2022-04-18,SANTA TEREZA,54.26,2022,4,2,65.4,42.96
114283672,2022-04-18,SANTA MARIA,215.55,2022,4,2,74.95,68.71
998214,2022-04-18,DA GRACA,93.94,2022,4,2,24.49,101.35
114238316,2022-04-18,VILA MARIA,1390.21,2022,4,2,1409.85,1550.19
19567880,2022-04-18,LOURDES,48.67,2022,4,2,48.67,48.67
19383541,2022-04-18,FUNCIONARIOS,2550.97,2022,4,2,2092.61,2280.39
114162841,2022-04-18,GRANJA WERNECK,271.97,2022,4,2,189.68,288.54
19385935,2022-04-18,BELVEDERE,1308.14,2022,4,2,27.42,1711.24
114150508,2022-04-18,BURITIS,24.24,2022,4,2,24.24,24.24
19385943,2022-04-18,FUNCIONARIOS,359.69,2022,4,2,24.74,29.38
114150150,2022-04-18,BURITIS,24.24,2022,4,2,24.24,24.24
114091277,2022-04-18,BELVEDERE,360.61,2022,4,2,337.62,383.64
19479514,2022-04-18,CEU AZUL,305.13,2022,4,2,387.91,338.17
114051160,2022-04-18,NOVO SANTA CECILIA,28.0,2022,4,2,28.0,28.0
19498217,2022-04-18,CIDADE JARDIM,453.82,2022,4,2,441.39,542.01
114032653,2022-04-18,SANTO ANTONIO,55.45,2022,4,2,55.22,123.57
19509561,2022-04-18,PENHA,3596.23,2022,4,2,749.27,1610.86
114026327,2022-04-18,TEIXEIRA DIAS,24.28,2022,4,2,24.26,31.74
19532814,2022-04-18,SANTANA DO CAFEZAL,586.81,2022,4,2,520.48,607.35
982563,2022-04-18,SAGRADA FAMILIA,3517.5,2022,4,2,2356.35,2737.65
120921227,2022-04-18,DAS INDUSTRIAS,338.03,2022,4,2,255.54,229.32
13682539,2022-04-18,COQUEIROS,17.94,2022,4,2,17.94,17.94
1150073,2022-04-18,UNIAO,437.81,2022,4,2,388.05,536.81
2855143,2022-04-18,TUPI A,4008.12,2022,4,2,2515.83,951.04
2859661,2022-04-18,TUPI B,2953.89,2022,4,2,408.48,1151.24
156944707,2022-04-18,BELMONTE,847.38,2022,4,2,586.6,520.39
140843175,2022-04-18,CENTRO,421.69,2022,4,2,272.29,847.54
2882124,2022-04-18,SAO JOAO BATISTA,253.11,2022,4,2,1008.17,984.62
140720677,2022-04-18,GUARANI,42.18,2022,4,2,55.22,42.25
2884801,2022-04-18,SAO JOAO BATISTA,1951.54,2022,4,2,1852.44,1411.12
139961283,2022-04-18,VERA CRUZ,31.76,2022,4,2,31.76,31.76
139960601,2022-04-18,VERA CRUZ,35.52,2022,4,2,35.52,35.52
1698966,2022-04-18,CORACAO EUCARISTICO,184.51,2022,4,2,1097.56,27.98
2887371,2022-04-18,VENDA NOVA,104.34,2022,4,2,114.05,163.17
139960236,2022-04-18,VERA CRUZ,31.76,2022,4,2,31.76,31.76
139647091,2022-04-18,VILA PARIS,163.01,2022,4,2,149.83,62.15
2887924,2022-04-18,VENDA NOVA,1710.33,2022,4,2,1068.7,988.71
139637681,2022-04-18,PAULO VI,626.81,2022,4,2,570.05,537.13
2891204,2022-04-18,VENDA NOVA,1550.94,2022,4,2,2193.16,1771.59
156962101,2022-04-18,BURITIS,24.24,2022,4,2,24.24,24.24
139570047,2022-04-18,PAULO VI,1689.68,2022,4,2,748.61,537.87
2892685,2022-04-18,VENDA NOVA,42.18,2022,4,2,48.69,42.18
139444378,2022-04-18,SERRA VERDE,17.94,2022,4,2,17.94,17.94
2895439,2022-04-18,MINAS CAIXA,847.94,2022,4,2,968.2,928.23
137581785,2022-04-18,CASTELO,2491.92,2022,4,2,1952.23,590.01
2909057,2022-04-18,JARDIM DOS COMERCIARIOS,24.62,2022,4,2,452.43,132.21
137511248,2022-04-18,CALIFORNIA,2651.58,2022,4,2,1531.05,139.11
137057792,2022-04-18,CONJUNTO HABITACIONAL SARANDI,3195.53,2022,4,2,1833.98,1892.63
2910144,2022-04-18,JARDIM DOS COMERCIARIOS,2735.53,2022,4,2,3012.88,2832.27
1695347,2022-04-18,PADRE EUSTAQUIO,768.59,2022,4,2,907.79,1589.61
142578878,2022-04-18,SAO GABRIEL,213.36,2022,4,2,166.0,116.81
2839571,2022-04-18,FLORAMAR,570.17,2022,4,2,808.48,553.72
143378210,2022-04-18,NOVA SUISSA,24.24,2022,4,2,24.24,24.24
2783053,2022-04-18,CAMPO ALEGRE,4268.39,2022,4,2,2212.8,1612.12
2682761,2022-04-18,SAO GONCALO,1852.02,2022,4,2,1010.86,1973.16
2693925,2022-04-18,PROVIDENCIA,43.26,2022,4,2,520.6,606.84
147710243,2022-04-18,BURITIS,27.98,2022,4,2,39.22,24.26
2696711,2022-04-18,PRIMEIRO DE MAIO,55.72,2022,4,2,42.18,254.85
147221471,2022-04-18,BELVEDERE,31.72,2022,4,2,24.28,24.34
146068220,2022-04-18,PLANALTO,48.55,2022,4,2,28.02,24.3
2701863,2022-04-18,PRIMEIRO DE MAIO,554.73,2022,4,2,1249.45,1370.11
1728512,2022-04-18,PADRE EUSTAQUIO,104.26,2022,4,2,136.9,123.89
145900720,2022-04-18,PAQUETA,136.96,2022,4,2,150.11,136.98
2722496,2022-04-18,SAO BERNARDO,1228.67,2022,4,2,1068.28,707.61
145691756,2022-04-18,FUNCIONARIOS,94.39,2022,4,2,189.32,84.61
2741369,2022-04-18,LIBERDADE,1512.31,2022,4,2,1792.18,2896.18
2741628,2022-04-18,LIBERDADE,48.69,2022,4,2,42.2,42.18
137057709,2022-04-18,ESPLANADA,3055.42,2022,4,2,2006.79,2093.73
145032906,2022-04-18,CARMO,54.39,2022,4,2,65.63,78.7
144809753,2022-04-18,SANTA MARGARIDA,215.74,2022,4,2,123.93,137.07
2741709,2022-04-18,LIBERDADE,55.29,2022,4,2,61.75,68.34
144756765,2022-04-18,MARCOLA,31.74,2022,4,2,54.18,28.0
2754380,2022-04-18,JARDIM ATLANTICO,150.04,2022,4,2,107.02,114.02
144539951,2022-04-18,SANTA AMELIA,175.45,2022,4,2,156.4,165.91
2756463,2022-04-18,JARAGUA,202.72,2022,4,2,150.24,189.54
144402831,2022-04-18,ETELVINA CARNEIRO,163.23,2022,4,2,127.05,268.35
156552477,2022-04-18,SANTO ANDRE,1249.73,2022,4,2,1710.78,1470.41
143381938,2022-04-18,BETANIA,24.75,2022,4,2,42.98,184.49
2770253,2022-04-18,SAO GABRIEL,767.58,2022,4,2,707.28,827.56
156553309,2022-04-18,FLORESTA,35.48,2022,4,2,35.46,28.02
2774496,2022-04-18,JAQUELINE,454.05,2022,4,2,321.63,354.77
143379402,2022-04-18,SANTA LUCIA,28.0,2022,4,2,28.0,28.0
156401711,2022-04-18,ESTORIL,27.98,2022,4,2,28.0,24.24
2927667,2022-04-18,SANTA BRANCA,2514.38,2022,4,2,2052.32,2413.13
136602525,2022-04-18,PAULO VI,3715.28,2022,4,2,2054.63,651.44
136540431,2022-04-18,PINDORAMA,1550.25,2022,4,2,631.14,1253.18
3047512,2022-04-18,SANTA TEREZINHA,471.6,2022,4,2,848.78,1067.9
133399834,2022-04-18,SAO MARCOS,2172.58,2022,4,2,2716.89,1754.31
133233499,2022-04-18,PLANALTO,48.63,2022,4,2,48.69,39.3
3056848,2022-04-18,SANTA AMELIA,2794.07,2022,4,2,1070.09,1611.27
133232778,2022-04-18,PLANALTO,116.53,2022,4,2,71.25,86.3
3059286,2022-04-18,JARDIM ATLANTICO,787.72,2022,4,2,807.79,888.11
133232476,2022-04-18,PLANALTO,48.7,2022,4,2,48.71,54.39
156962446,2022-04-18,BURITIS,24.24,2022,4,2,24.24,24.24
3073688,2022-04-18,SANTA AMELIA,42.18,2022,4,2,48.71,42.2
133232221,2022-04-18,PLANALTO,54.28,2022,4,2,48.71,48.78
3106187,2022-04-18,CEU AZUL,2375.3,2022,4,2,1209.91,3397.68
3112497,2022-04-18,JARDIM ATLANTICO,807.3,2022,4,2,606.94,537.52
133074536,2022-04-18,IPIRANGA,24.24,2022,4,2,24.26,24.24
1679554,2022-04-18,CAICARAS,2578.64,2022,4,2,2537.39,2632.81
133021891,2022-04-18,JARDIM ATLANTICO,26.67,2022,4,2,3657.79,1177.95
3131629,2022-04-18,CEU AZUL,3536.57,2022,4,2,1731.61,1995.23
3137244,2022-04-18,LETICIA,42.43,2022,4,2,453.4,123.59
133021289,2022-04-18,SAO BERNARDO,24.24,2022,4,2,24.24,24.24
1679511,2022-04-18,CAICARAS,137.09,2022,4,2,176.5,203.48
133020754,2022-04-18,XODO-MARIZE,2913.07,2022,4,2,2012.42,609.38
3137261,2022-04-18,LETICIA,48.78,2022,4,2,55.27,68.22
132877864,2022-04-18,GUARANI,43.04,2022,4,2,43.17,43.02
3137627,2022-04-18,LETICIA,94.96,2022,4,2,115.85,370.73
156964139,2022-04-18,BURITIS,24.24,2022,4,2,24.24,24.24
132790157,2022-04-18,ITAPOA,3726.73,2022,4,2,272.63,511.22
3141179,2022-04-18,SAO PAULO,1149.43,2022,4,2,669.37,1450.43
132789752,2022-04-18,ITAPOA,131.62,2022,4,2,65.73,86.28
132770032,2022-04-18,SAO FRANCISCO,79.92,2022,4,2,204.2,613.56
3129209,2022-04-18,CEU AZUL,4245.93,2022,4,2,2193.4,2456.32
148135897,2022-04-18,CONJUNTO CELSO MACHADO,28.0,2022,4,2,28.0,28.0
133401197,2022-04-18,MINAS CAIXA,68.29,2022,4,2,68.29,61.78
3041921,2022-04-18,OURO PRETO,24.24,2022,4,2,24.24,24.24
2957272,2022-04-18,MINAS CAIXA,178.1,2022,4,2,1210.65,1330.61
156962241,2022-04-18,BURITIS,24.24,2022,4,2,24.24,24.24
136540163,2022-04-18,JARDIM DOS COMERCIARIOS,1752.11,2022,4,2,769.87,2252.97
2974169,2022-04-18,SERRA VERDE,927.41,2022,4,2,707.41,404.84
136115110,2022-04-18,SANTA EFIGENIA,289.83,2022,4,2,261.27,289.79
135704669,2022-04-18,DONA CLARA,2532.12,2022,4,2,1290.25,668.27
2984571,2022-04-18,SAO JOAO BATISTA,3596.39,2022,4,2,1331.57,1732.4
2989328,2022-04-18,MANTIQUEIRA,24.26,2022,4,2,24.24,27.98
135091047,2022-04-18,JARDIM FELICIDADE,3293.33,2022,4,2,1412.45,152.59
3012204,2022-04-18,MANTIQUEIRA,104.01,2022,4,2,241.72,42.18
134699173,2022-04-18,CONJUNTO CELSO MACHADO,39.22,2022,4,2,35.58,27.98
3020088,2022-04-18,SAO FRANCISCO,42.18,2022,4,2,48.71,42.18
1688499,2022-04-18,PADRE EUSTAQUIO,727.95,2022,4,2,868.36,1189.35
133720560,2022-04-18,PEDREIRA PRADO LOPES,2712.16,2022,4,2,1530.79,372.64
134604555,2022-04-18,SION,222.52,2022,4,2,24.24,24.24
134504496,2022-04-18,MINAS BRASIL,48.71,2022,4,2,42.3,48.69
3031276,2022-04-18,SAO LUIZ,1047.9,2022,4,2,888.16,504.51
134466357,2022-04-18,PALMARES,28.0,2022,4,2,28.0,28.0
3032493,2022-04-18,SAO LUIZ,104.1,2022,4,2,55.24,68.26
134077695,2022-04-18,TUPI A,2113.37,2022,4,2,3199.94,2479.21
133993833,2022-04-18,SANTO AGOSTINHO,43.24,2022,4,2,93.93,101.5
1679716,2022-04-18,CAICARAS,1007.42,2022,4,2,1609.64,272.32
3032949,2022-04-18,SAO LUIZ,1330.03,2022,4,2,1209.8,1530.11
156962365,2022-04-18,BURITIS,24.24,2022,4,2,24.24,24.24
133917193,2022-04-18,DAS INDUSTRIAS,54.16,2022,4,2,24.24,24.24
3034330,2022-04-18,BANDEIRANTES,84.82,2022,4,2,437.29,163.46
3034941,2022-04-18,BANDEIRANTES,2010.3,2022,4,2,646.82,388.07
133721051,2022-04-18,IPIRANGA,2413.69,2022,4,2,2157.57,2094.32
3020754,2022-04-18,SAO FRANCISCO,139.31,2022,4,2,124.25,139.25
156401568,2022-04-18,SALGADO FILHO,24.24,2022,4,2,24.24,24.26
148325432,2022-04-18,NOVA SUISSA,39.2,2022,4,2,24.26,24.28
2680785,2022-04-18,SAO GONCALO,124.81,2022,4,2,114.62,624.53
1833502,2022-04-18,PINDORAMA,421.02,2022,4,2,766.96,388.51
1991710,2022-04-18,GAMELEIRA,1592.82,2022,4,2,688.94,3116.92
154608521,2022-04-18,SANTA CRUZ,24.24,2022,4,2,24.24,24.24
155712373,2022-04-18,VALE DO JATOBA,24.24,2022,4,2,24.24,24.24
1996045,2022-04-18,CABANA DO PAI TOMAS,1771.85,2022,4,2,1852.15,2012.69
154608335,2022-04-18,COLEGIO BATISTA,27.98,2022,4,2,24.24,24.24
2007037,2022-04-18,CINQUENTENARIO,2634.41,2022,4,2,1110.86,2193.59
154395781,2022-04-18,VITORIA,24.26,2022,4,2,926.49,30.43
2007134,2022-04-18,CINQUENTENARIO,74.75,2022,4,2,61.78,48.83
1833481,2022-04-18,PINDORAMA,1793.94,2022,4,2,628.83,3556.13
154299448,2022-04-18,BURITIS,24.24,2022,4,2,24.28,24.32
2012081,2022-04-18,SAO JORGE,1548.81,2022,4,2,787.73,243.75
154297879,2022-04-18,NOVA SUISSA,487.24,2022,4,2,242.31,308.59
154773476,2022-04-18,TREVO,24.3,2022,4,2,24.3,35.52
2012448,2022-04-18,GRAJAU,3939.12,2022,4,2,2072.89,2273.86
2014394,2022-04-18,SAO JORGE,17.94,2022,4,2,17.94,17.94
2024594,2022-04-18,HAVAI,189.64,2022,4,2,846.94,216.19
155712411,2022-04-18,VALE DO JATOBA,24.24,2022,4,2,24.24,24.24
154289311,2022-04-18,VITORIA,2348.12,2022,4,2,2548.76,2555.02
154137995,2022-04-18,SANTA BRANCA,24.24,2022,4,2,24.24,24.24
2040051,2022-04-18,VISTA ALEGRE,2753.93,2022,4,2,751.77,1592.66
2040069,2022-04-18,VISTA ALEGRE,288.24,2022,4,2,519.8,149.95
154091910,2022-04-18,CAICARAS,24.24,2022,4,2,24.24,24.24
154091766,2022-04-18,CAICARAS,31.74,2022,4,2,54.18,28.02
2063701,2022-04-18,NOVA CINTRA,546.55,2022,4,2,520.55,520.59
154091626,2022-04-18,CAICARAS,24.24,2022,4,2,24.24,24.24
2065177,2022-04-18,MADRE GERTRUDES,42.2,2022,4,2,42.18,48.73
154009342,2022-04-18,ESTORIL,24.24,2022,4,2,24.24,24.24
154296163,2022-04-18,SAO PAULO,28.54,2022,4,2,28.54,32.98
2093774,2022-04-18,NOVA GAMELEIRA,1250.19,2022,4,2,1092.09,1815.33
1991680,2022-04-18,GAMELEIRA,3459.33,2022,4,2,3418.51,4319.13
1985973,2022-04-18,OESTE,123.78,2022,4,2,104.25,113.77
155712225,2022-04-18,JATOBA,24.24,2022,4,2,24.24,24.24
1905937,2022-04-18,CONJUNTO CALIFORNIA,255.24,2022,4,2,288.34,189.66
155712209,2022-04-18,JATOBA,24.24,2022,4,2,24.24,24.24
1907361,2022-04-18,CALIFORNIA,4079.59,2022,4,2,1550.19,1489.96
155712250,2022-04-18,JATOBA,24.24,2022,4,2,24.24,24.24
155712152,2022-04-18,VALE DO JATOBA,24.24,2022,4,2,24.24,24.24
1913280,2022-04-18,PRADO,1731.48,2022,4,2,3057.84,1810.24
155712098,2022-04-18,JATOBA,24.24,2022,4,2,24.24,24.24
1913336,2022-04-18,NOVA SUISSA,807.54,2022,4,2,627.25,707.34
155709925,2022-04-18,JATOBA,28.0,2022,4,2,28.0,19.36
1924656,2022-04-18,JOAO PINHEIRO,1809.47,2022,4,2,554.83,217.14
155709879,2022-04-18,JATOBA,24.24,2022,4,2,24.24,24.24
1924761,2022-04-18,JOAO PINHEIRO,32.04,2022,4,2,35.6,108.83
154838578,2022-04-18,FUNCIONARIOS,43.04,2022,4,2,24.24,43.04
155691368,2022-04-18,TAQUARIL,48.67,2022,4,2,48.71,48.7
1963058,2022-04-18,NOVA SUISSA,28.08,2022,4,2,24.57,43.22
1845225,2022-04-18,JARDIM ALVORADA,4289.57,2022,4,2,46.12,46.34
155475444,2022-04-18,GRAJAU,24.24,2022,4,2,24.24,24.24
1967398,2022-04-18,SALGADO FILHO,807.69,2022,4,2,908.69,828.17
155712292,2022-04-18,JATOBA,28.0,2022,4,2,27.98,28.06
155377299,2022-04-18,BURITIS,24.24,2022,4,2,24.24,24.24
1967991,2022-04-18,SALGADO FILHO,104.24,2022,4,2,94.47,113.97
155376781,2022-04-18,NOVA GRANADA,24.24,2022,4,2,24.24,24.24
